CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,CL (mL/min*kg),PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,Washed_SMILES,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
CHEMBL1094557,FC(F)(F)c1cc2c(nc1)c(N1CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC1)ccc2,T1/2,=,0.167,hr,65.357788,20510621,Bioorg. Med. Chem.,2010,18,12,4405,FC(F)(F)c1cc2c(nc1)c(N1CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC1)ccc2,79.016792,0,0,3,4,4,0,20,0,68,0,4,38,32,109.49478,1.6102173,0,0,29,0,3,30,0,5,1,0,0,0.98700708,-2.8385105,-0.55564725,0.56587756,2.7536008,-2.9273248,-0.47511214,0.67529106,2.7132003,-2.5540211,-0.38421449,0.74611837,3.0329132,46.901211,4,0.093023255,22,73,0,43,2,5,0.11627907,51,0,26.277445,21.285917,17.507708,19.424074,18.402328,13.03229,8.286581,10.520988,0,0,0.76204967,19,0,-0.85381347,-0.40297121,0.019688046,2.9887288,-0.98879933,-0.35478753,0.16338712,3.0346169,-0.51915967,-0.18688093,0.15475577,3.2588525,28.135208,12.081633,6.1330447,21.508516,9.1647806,4.6272135,5.1873908,6,0,0,2,4.9307599,-5.91716,14.104732,0,1,34,0,6,8,3,0,0,2.5598807,-2.5598807,0.1636132,0.13588193,231.11714,79.516182,0,0,0,0,9.0455017,78.677147,36.764713,0,35.725906,0,11.365152,2.503756,0.95272607,0.34048152,0.028612472,0.047273938,0.65951848,0.018661467,461.80109,165.03667,13.868908,22.91441,319.67883,9.0455017,0.47368422,0.89999998,0,0,0,0,1,0,0,0,1,0,484.71548,0,0,0,484.71548,0,10,0,6,0,0,1,5.9129,17.248516,36.695374,3.9819686,110.63747,3.185575,35.383869,7.7595162,185.00839,37.736813,55.637264,14.4178,0,92.5756,14.008143,12.410972,14.947698,213.311,110.63747,35.383869,44.73,0.325683,6.4262648,4.0804577,10.160138,484.71548,684.45276,13.868908,0,0,0,449.49274,0,13.868908,521.58698,5376,68,212
CHEMBL1094558,O(C)c1cc(N2CCN(CC2)C2CCN(CC2)c2c3nccc(c3ccc2)C)c2ncccc2c1,T1/2,=,0.033300001,hr,327.77026,20510621,Bioorg. Med. Chem.,2010,18,12,4405,O(C)c1cc(N2CCN(CC2)C2CCN(CC2)c2c3nccc(c3ccc2)C)c2ncccc2c1,79.346169,0,0,3,4,4,0,20,0,68,0,4,35,29,94.991379,1.396932,0,0,29,0,0,33,0,5,1,0,0,1.001056,-2.8385196,-0.54641277,0.56276649,2.7536011,-2.9273255,-0.46855453,0.67217791,2.7132404,-2.5540242,-0.38008767,0.73901832,3.0329318,46.571831,4,0.1,22,73,0,40,2,4,0.1,51,0,23.777445,20.652023,18.007708,19.924074,17.207842,12.721327,8.5425644,10.8265,0,0,0.69273925,17,0,-0.85381562,-0.40103161,0.019605653,2.9909475,-0.98880118,-0.35428992,0.13079113,3.0371335,-0.51918232,-0.18433826,0.15590908,3.2636392,25.2875,11.396122,5.3065081,19.18321,8.5702791,3.9655931,4.697299,6,0,1,0,4.256,-5.3345299,13.931463,0,1,34,0,6,8,3,0,0,2.1421423,-2.1421423,0.041609239,0.16238022,243.9133,77.30764,0,0,0,0,0,99.633362,36.764713,0,0,0,11.365152,2.503756,0.97058481,0.31870803,0.029415194,0.029415194,0.681292,0,457.61902,150.26698,13.868908,13.868908,321.22095,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,471.48792,0,0,0,471.48792,0,9,0,6,0,0,1,4.8910198,17.248516,36.695374,3.9819686,110.63747,3.185575,35.383869,0,185.00839,37.736813,44.082939,14.3796,0,47.695259,6.2486277,12.410972,14.947698,213.311,110.63747,68.709885,44.73,0.34815767,6.321928,3.9312816,9.9271517,471.48792,675.026,13.868908,0,0,0,434.12976,0,13.868908,467.617,4202,63,194
CHEMBL1094872,O(C)c1cc(N2CCN(CC2)C2CCN(CC2)c2c3ncccc3ccc2)c2ncccc2c1,T1/2,=,0.050000001,hr,218.295,20510621,Bioorg. Med. Chem.,2010,18,12,4405,O(C)c1cc(N2CCN(CC2)C2CCN(CC2)c2c3ncccc3ccc2)c2ncccc2c1,76.252586,0,0,3,4,4,0,20,0,65,0,4,34,28,91.658241,1.4101268,0,0,28,0,0,31,0,5,1,0,0,0.998972,-2.8385115,-0.5947746,0.63272774,2.7535861,-2.9273243,-0.50903952,0.73312098,2.7130992,-2.5540195,-0.42368704,0.78824502,3.0329013,44.385418,4,0.1025641,22,70,0,39,2,4,0.1025641,48,0,22.907202,19.729374,17.085058,19.053831,16.797157,12.304661,8.1258974,10.415816,0,0,0.69719058,17,0,-0.85381508,-0.41024771,0.065480582,2.9736493,-0.98879921,-0.360816,0.15036872,3.0163002,-0.51915741,-0.19816044,0.17758545,3.2456973,24.343195,11.170909,5.2176199,18.306927,8.3234434,3.8623824,4.4816666,6,0,1,0,3.96,-4.86061,13.483435,0,1,34,0,6,8,3,0,0,2.1175849,-2.1175849,0.042049706,0.16426332,231.11714,81.573029,0,0,0,0,0,78.677147,49.019615,0,0,0,11.365152,2.503756,0.96946895,0.31164303,0.030531051,0.030531051,0.68835694,0,440.38693,141.56567,13.868908,13.868908,312.69016,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,454.25583,0,0,0,454.25583,0,9,0,6,0,0,1,4.5826001,17.248516,36.695374,3.9819686,110.63747,0,35.383869,0,202.65158,37.736813,10.756924,13.9059,0,47.695259,6.2486277,9.2253971,14.947698,230.95418,110.63747,35.383869,44.73,0.35642579,6.2854023,3.9049528,9.843236,454.25583,650.5968,13.868908,0,0,0,418.32126,0,13.868908,453.59,3885,60,188
CHEMBL1095121,FC(F)(F)COCCn1nc(c2nc(nc(Nc3ncncc3)c12)N1C[C@H](NCC1)C)CC,T1/2,=,0.69999999,hr,15.5925,20510621,Bioorg. Med. Chem.,2010,18,12,4405,FC(F)(F)COCCn1nc(c2nc(nc(Nc3ncncc3)c12)N1C[C@H](NCC1)C)CC,64.909615,0,0,2,3,7,0,15,0,59,2,9,33,19,105.14173,1.7820632,0,0,20,0,3,26,0,9,1,0,0,1.4603955,-2.7394714,-0.45421329,0.48969582,2.6614592,-2.9129086,-0.45660275,0.50669658,2.5471482,-2.4547634,-0.29283935,0.63240528,2.94049,44.508381,8,0.22222222,16,62,0,36,6,9,0.25,46,0,23.424074,18.431786,12.759149,13.612519,15.83665,10.77048,4.7718205,5.3627553,1,0,0.8166278,14,0,-0.8419981,-0.37815306,-0.023632271,2.7930973,-1.1546133,-0.36372906,0.18116419,2.8178031,-0.51700044,-0.18522789,0.12925015,3.0613055,26.074074,11.823145,7.03125,20.058029,9.0158272,5.3275943,5.4799919,10,2,1,0,0.96735001,-4.0918999,11.541495,0,1,22,0,4,10,2,0,0,3.0885377,-3.0885377,0.13364048,0.11950478,123.44964,68.966255,93.471863,0,15.681574,0,9.0455017,39.703896,18.747677,0,45.146946,22.867195,0,2.6406472,0.88575733,0.29360959,0.058009125,0.11424266,0.70639038,0.056233533,389.48627,129.10635,25.507843,50.234921,310.61484,24.727076,0.5,1,0,0,0,0,1,0,0,0,1,0,439.72119,0,0,0,439.72119,0,7,0,4,0,0,1,2.56567,21.135065,111.35196,14.981856,97.171249,2.7567475,18.868406,0,55.931343,0,136.52689,11.67724,10.999887,130.46204,28.894581,6.7387161,28.853958,88.951057,97.171249,66.652031,105.91,0.3512581,6.1699252,3.6260207,9.8264217,439.72119,570.00751,34.655102,0,0,5.6825762,307.61798,62.853218,46.020252,465.48398,3208,50,174
CHEMBL1096156,FC(F)(F)c1nc2c(cccc2N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)c(OC)c1,T1/2,=,0.21699999,hr,50.298386,20510621,Bioorg. Med. Chem.,2010,18,12,4405,FC(F)(F)c1nc2c(cccc2N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)c(OC)c1,82.912376,0,0,3,4,5,0,20,0,72,0,5,40,33,118.66335,1.6481022,0,0,30,0,3,32,0,5,2,0,0,1.0208784,-2.8384988,-0.57070148,0.52224135,2.7536397,-2.9273243,-0.50063294,0.64311606,2.7134676,-2.5540242,-0.36800823,0.73186249,3.0329363,51.003624,5,0.11111111,22,77,0,45,2,6,0.13333334,55,0,27.854795,22.616816,18.430357,20.294317,19.351017,13.571396,8.2479057,10.446073,0,0,0.76661539,18,0,-0.85381305,-0.41839683,-0.019298293,3.0096173,-0.98880041,-0.36102906,0.1601131,3.0601752,-0.51918954,-0.19056821,0.1491356,3.2786968,30.044445,12.928374,6.4518776,23.297865,9.9559917,4.9445395,5.7988338,7,0,0,2,4.8467598,-6.12046,14.777319,0,1,34,0,6,9,3,0,0,2.8499503,-2.8499503,0.15239307,0.12205179,239.36888,94.296928,6.6995511,0,0,0,9.0455017,90.932053,24.509808,0,35.725906,5.6825762,5.6825762,5.0075121,0.95083064,0.32409325,0.03167158,0.049169365,0.67590672,0.017497784,491.53314,167.54044,16.372663,25.418167,349.41086,9.0455017,0.5,1,0,0,0,0,1,0,0,0,1,0,516.95129,0,0,0,516.95129,0,9,0,6,0,0,1,5.9215002,28.248404,36.695374,3.9819686,110.63747,2.7567475,70.767738,7.7595162,167.79404,37.736813,60.880692,15.073,0,103.57549,14.008143,17.225573,14.947698,196.09665,110.63747,70.767738,53.959999,0.31237534,6.4918532,4.0462856,10.320518,516.95129,719.54327,16.372663,0,0,0,477.80118,0,16.372663,551.61298,5991,73,222
CHEMBL1096476,Fc1c2c(nccc2)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,T1/2,=,0.1,hr,109.1475,20510621,Bioorg. Med. Chem.,2010,18,12,4405,Fc1c2c(nccc2)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,76.142792,0,0,3,4,4,0,20,0,65,0,4,35,29,98.031609,1.5081786,0,0,28,0,1,30,0,5,1,0,0,1.0011632,-2.8384721,-0.60442793,0.62718391,2.7536387,-2.9273267,-0.49761006,0.73892009,2.7130101,-2.5540199,-0.42361563,0.78828698,3.0328991,44.495209,4,0.1,22,70,0,40,2,4,0.1,48,0,23.777445,20.029987,17.007708,18.924074,17.207842,12.41031,8.0425644,10.249149,0,0,0.72135812,17,0,-0.85380423,-0.42423192,0.057803605,2.9754434,-0.988801,-0.36117554,0.15386121,3.0158768,-0.51915848,-0.19801989,0.17765439,3.2456205,25.2875,11.396122,5.3065081,19.075279,8.5204716,3.9420114,4.6437249,6,0,1,0,4.1110001,-5.1555901,13.570332,0,1,34,0,6,8,3,0,0,2.228929,-2.228929,0.059505563,0.1560577,231.11714,77.30764,9.0208454,0,0,0,0,103.18695,12.254904,0,0,11.908636,11.365152,2.503756,0.94379878,0.30789223,0.056201242,0.056201242,0.69210774,0,432.88748,141.21941,25.777544,25.777544,317.44562,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,458.66504,0,0,0,458.66504,0,9,0,6,0,0,0.71428573,4.7217002,17.248516,36.695374,13.102986,110.63747,0,35.383869,0,185.00839,37.736813,25.717037,13.9017,0,62.655373,15.369646,9.2253971,14.947698,213.311,110.63747,35.383869,44.73,0.34815767,6.321928,3.9312816,9.9271517,458.66504,653.73907,13.868908,0,0,0,423.44226,0,13.868908,471.57999,4202,63,194
CHEMBL1096477,Fc1cc(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)c2ncccc2c1,T1/2,=,0.066699997,hr,163.63943,20510621,Bioorg. Med. Chem.,2010,18,12,4405,Fc1cc(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)c2ncccc2c1,76.142792,0,0,3,4,4,0,20,0,65,0,4,35,29,98.031609,1.5081786,0,0,28,0,1,30,0,5,1,0,0,1.0057263,-2.8383944,-0.60753763,0.61702073,2.7537234,-2.9273319,-0.50017565,0.74589515,2.7129555,-2.5540209,-0.4234964,0.78835869,3.0328972,44.495209,4,0.1,22,70,0,40,2,4,0.1,48,0,23.777445,20.029987,17.007708,18.924074,17.191004,12.404326,8.036581,10.232313,0,0,0.72135812,17,0,-0.8537553,-0.42785791,0.047386955,2.9755485,-0.98879993,-0.360816,0.15603153,3.0158727,-0.51915979,-0.19801661,0.17775588,3.2456126,25.2875,11.396122,5.4400001,19.075279,8.5204716,4.0411777,4.6437249,6,0,1,0,4.1869998,-5.1555901,13.566593,0,1,34,0,6,8,3,0,0,2.1926792,-2.1926792,0.057271589,0.15863769,231.11714,77.30764,9.0208454,0,0,0,0,90.932053,24.509808,0,0,11.908636,11.365152,2.503756,0.94379878,0.30789223,0.056201242,0.056201242,0.69210774,0,432.88748,141.21941,25.777544,25.777544,317.44562,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,458.66504,0,0,0,458.66504,0,9,0,6,0,0,0.71428573,4.7217002,17.248516,36.695374,13.102986,110.63747,0,35.383869,0,185.00839,37.736813,25.717037,13.9017,0,62.655373,15.369646,9.2253971,14.947698,213.311,110.63747,35.383869,44.73,0.34815767,6.321928,3.9141738,9.9298258,458.66504,653.73907,13.868908,0,0,0,423.44226,0,13.868908,471.57999,4182,62,194
CHEMBL1096529,Brc1cc(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)c2ncccc2c1,T1/2,=,0.033300001,hr,327.77026,20510621,Bioorg. Med. Chem.,2010,18,12,4405,Brc1cc(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)c2ncccc2c1,78.635788,0,0,3,4,4,0,20,0,65,0,4,35,29,98.031609,1.5081786,0,1,28,0,0,30,0,5,1,0,0,1.0057263,-2.8384626,-0.60152322,0.62557775,2.7536395,-2.9273188,-0.49282849,0.74810684,2.7134135,-2.5540087,-0.40143603,0.8076877,3.0329576,44.582211,4,0.1,22,70,0,40,2,4,0.1,48,0,23.777445,21.615984,17.007708,18.924074,17.191004,13.197325,8.036581,10.232313,0,0,0.78354657,17,0,-0.8537904,-0.41084853,0.055230688,2.9743915,-0.98879534,-0.36076888,0.15620895,3.0214388,-0.51913732,-0.19023278,0.18472598,3.2493255,25.2875,11.396122,5.4400001,20.651947,9.2486591,4.3948207,5.4572239,6,0,0,2,4.8319998,-5.9510002,14.247456,0,1,34,0,6,8,3,0,0,2.0801721,-2.0801721,0.042805988,0.16721767,233.36935,77.30764,0,0,0,0,0,90.932053,68.134659,0,0,0,11.365152,2.503756,0.9713223,0.35759121,0.028677722,0.028677722,0.64240879,0,469.74368,172.93561,13.868908,13.868908,310.677,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,483.61261,0,0,0,483.61261,0,9,0,6,0,0,1,5.3450999,17.248516,36.695374,3.9819686,110.63747,0,38.438972,0,185.00839,37.736813,56.711018,14.6759,0,47.695259,9.3037319,9.2253971,14.947698,213.311,110.63747,81.337959,44.73,0.34815767,6.321928,3.9141738,9.9298258,483.61261,679.58435,13.868908,0,0,0,448.38983,0,13.868908,532.48596,4182,62,194
CHEMBL1096530,Fc1ccc2c(nccc2)c1N1CCC(N2CCN(CC2)c2cc(OC)cc3c2nccc3)CC1,T1/2,=,0.050000001,hr,218.295,22197392,Bioorg. Med. Chem. Lett.,2012,22,2,989,Fc1ccc2c(nccc2)c1N1CCC(N2CCN(CC2)c2cc(OC)cc3c2nccc3)CC1,76.142792,0,0,3,4,4,0,20,0,65,0,4,35,29,98.031609,1.5081786,0,0,28,0,1,30,0,5,1,0,0,1.0113273,-2.8378665,-0.60074526,0.62408632,2.754313,-2.9273851,-0.50899088,0.75414991,2.712599,-2.554028,-0.42349803,0.78832459,3.0328817,44.495209,4,0.1,22,70,0,40,2,4,0.1,48,0,23.777445,20.029987,17.007708,18.924074,17.207842,12.41031,8.0425644,10.249149,0,0,0.72135812,17,0,-0.85334522,-0.41511974,0.055999581,2.9765036,-0.98880607,-0.36136547,0.15911932,3.0156622,-0.5191617,-0.19816037,0.17774434,3.2455754,25.2875,11.396122,5.3065081,19.075279,8.5204716,3.9420114,4.6437249,6,0,1,0,4.1110001,-5.1555901,13.570332,0,1,34,0,6,8,3,0,0,2.2392395,-2.2392395,0.064038299,0.15533915,224.41759,84.007195,9.0208454,0,0,0,0,90.932053,24.509808,0,0,11.908636,11.365152,2.503756,0.94379878,0.30789223,0.056201242,0.056201242,0.69210774,0,432.88748,141.21941,25.777544,25.777544,317.44562,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,458.66504,0,0,0,458.66504,0,9,0,6,0,0,0.71428573,4.7217002,17.248516,36.695374,13.102986,110.63747,0,35.383869,0,185.00839,37.736813,25.717037,13.9017,0,62.655373,15.369646,9.2253971,14.947698,213.311,110.63747,35.383869,44.73,0.34815767,6.321928,3.9062476,9.9307461,458.66504,653.73907,13.868908,0,0,0,423.44226,0,13.868908,471.57999,4158,63,194
CHEMBL1096540,FC(F)(F)c1nc2c(cc1)cccc2N1CCC(N2CCN(CC2)c2cc(OC)cc3c2nccc3)CC1,T1/2,=,0.050000001,hr,218.295,20510621,Bioorg. Med. Chem.,2010,18,12,4405,FC(F)(F)c1nc2c(cc1)cccc2N1CCC(N2CCN(CC2)c2cc(OC)cc3c2nccc3)CC1,79.016792,0,0,3,4,4,0,20,0,68,0,4,38,32,109.49478,1.6102173,0,0,29,0,3,30,0,5,1,0,0,1.0034,-2.8385086,-0.59018993,0.58178294,2.7536132,-2.9273252,-0.50769901,0.68963605,2.7132094,-2.554023,-0.40712553,0.76995426,3.0329196,46.901211,4,0.093023255,22,73,0,43,2,5,0.11627907,51,0,26.277445,21.285917,17.507708,19.424074,18.402328,13.042357,8.3312397,10.61274,0,0,0.76204967,18,0,-0.85381383,-0.40865093,0.027065502,2.9913242,-0.98880094,-0.34884107,0.16338381,3.0370491,-0.51918012,-0.19572662,0.16909148,3.2609999,28.135208,12.081633,6.1330447,21.508516,9.1647806,4.6272135,5.1873908,6,0,0,2,4.8557601,-6.0700798,14.104132,0,1,34,0,6,8,3,0,0,2.586081,-2.586081,0.1679108,0.13450527,214.37123,77.30764,6.6995511,0,0,0,9.0455017,78.677147,49.019615,0,35.725906,5.6825762,5.6825762,2.503756,0.95272607,0.3657642,0.028612472,0.047273938,0.6342358,0.018661467,461.80109,177.29158,13.868908,22.91441,307.42392,9.0455017,0.5,1,0,0,0,0,1,0,0,0,1,0,484.71548,0,0,0,484.71548,0,9,0,6,0,0,1,5.9129,17.248516,36.695374,3.9819686,110.63747,2.7567475,35.383869,7.7595162,185.43723,37.736813,55.637264,14.4178,0,92.5756,14.008143,11.982144,14.947698,213.73982,110.63747,35.383869,44.73,0.325683,6.4262648,4.029037,10.16789,484.71548,684.45276,13.868908,0,0,0,449.49274,0,13.868908,521.58698,5280,68,212
CHEMBL1096671,Fc1c2c(nc(cc2OC)C(F)(F)F)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,T1/2,=,0.25,hr,43.659,20510621,Bioorg. Med. Chem.,2010,18,12,4405,Fc1c2c(nc(cc2OC)C(F)(F)F)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,82.802582,0,0,3,4,5,0,20,0,72,0,5,41,34,121.83816,1.6921966,0,0,30,0,4,31,0,5,2,0,0,1.0335795,-2.83846,-0.57580805,0.51115257,2.753696,-2.9273267,-0.49608138,0.65125906,2.7133622,-2.5540247,-0.36784416,0.73189884,3.0329342,51.113419,5,0.10869565,22,77,0,46,2,6,0.13043478,55,0,28.725039,22.917429,18.353006,20.164562,19.761702,13.677045,8.1645727,10.279407,0,0,0.7881754,18,0,-0.85380262,-0.4189277,-0.034721587,3.0118394,-0.98880219,-0.36112112,0.18590494,3.0596321,-0.51919049,-0.19050492,0.14929123,3.2786043,31.00189,13.157439,6.5368943,24.084072,10.153141,5.0201459,5.9641213,7,0,0,2,4.9977598,-6.4154401,14.814317,0,1,34,0,6,9,3,0,0,2.9663408,-2.9663408,0.14641364,0.11726284,237.16034,92.240082,15.720397,0,0,0,9.0455017,90.932053,12.254904,0,35.725906,17.591211,5.6825762,5.0075121,0.92840499,0.32068822,0.054245193,0.071594998,0.67931181,0.017349804,484.03369,167.19417,28.2813,37.326801,354.16632,9.0455017,0.5,1,0,0,0,0,1,0,0,0,1,0,521.36047,0,0,0,521.36047,0,9,0,6,0,0,0.73170733,6.0605998,28.248404,36.695374,13.102986,110.63747,2.7567475,70.767738,7.7595162,150.15085,37.736813,75.840805,15.0688,0,118.5356,23.129162,17.225573,14.947698,178.45346,110.63747,70.767738,53.959999,0.30615681,6.523562,4.0483994,10.394608,521.36047,722.68555,16.372663,0,0,0,482.92218,0,16.372663,569.60297,6344,76,228
CHEMBL1096802,O(C)c1cc(N2CCN(CC2)C2CCN(CC2)c2c3nc(ccc3ccc2)C)c2ncccc2c1,T1/2,=,0.050000001,hr,218.295,20510621,Bioorg. Med. Chem.,2010,18,12,4405,O(C)c1cc(N2CCN(CC2)C2CCN(CC2)c2c3nc(ccc3ccc2)C)c2ncccc2c1,79.346169,0,0,3,4,4,0,20,0,68,0,4,35,29,94.991379,1.396932,0,0,29,0,0,33,0,5,1,0,0,1.0004085,-2.8385172,-0.5909434,0.58116746,2.7535958,-2.9273255,-0.50777674,0.6891464,2.7131596,-2.5540233,-0.40712973,0.76994592,3.0329189,46.571831,4,0.1,22,73,0,40,2,4,0.1,51,0,23.777445,20.652023,18.007708,19.924074,17.191004,12.72541,8.5812397,10.901415,0,0,0.69273925,17,0,-0.85381502,-0.40931708,0.023577923,2.9884944,-0.9888016,-0.35647282,0.13402785,3.033452,-0.5191915,-0.19573717,0.16907223,3.260844,25.2875,11.396122,5.4400001,19.18321,8.5702791,4.0653524,4.697299,6,0,1,0,4.2189999,-5.1739998,13.927125,0,1,34,0,6,8,3,0,0,2.1336391,-2.1336391,0.041798912,0.16302735,233.86693,77.30764,0,0,0,0,0,97.42482,49.019615,0,0,0,11.365152,2.503756,0.97058481,0.3400158,0.029415194,0.029415194,0.65998417,0,457.61902,160.31335,13.868908,13.868908,311.17456,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,471.48792,0,0,0,471.48792,0,9,0,6,0,0,1,4.8910198,17.248516,36.695374,3.9819686,110.63747,2.7567475,35.383869,0,185.43723,37.736813,44.082939,14.3796,0,47.695259,6.2486277,11.982144,14.947698,213.73982,110.63747,68.709885,44.73,0.34815767,6.321928,3.9323354,9.9280663,471.48792,675.026,13.868908,0,0,0,434.12976,0,13.868908,467.617,4206,62,194
CHEMBL1097181,Fc1c2c(nc(cc2C)C)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,T1/2,=,0.050000001,hr,218.295,20829038,Bioorg. Med. Chem. Lett.,2010,20,20,6020,Fc1c2c(nc(cc2C)C)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,82.329964,0,0,3,4,4,0,20,0,71,0,4,37,31,104.84195,1.4766471,0,0,30,0,1,34,0,5,1,0,0,1.011826,-2.8384855,-0.54817903,0.47748283,2.7536662,-2.9273293,-0.45371023,0.67484659,2.7132127,-2.5540287,-0.32401872,0.70871443,3.0329485,48.868038,4,0.095238097,22,76,0,42,2,4,0.095238097,54,0,25.517933,21.875288,18.853006,20.664562,18.012371,13.247725,8.9145727,11.145432,0,0,0.71112412,17,0,-0.85380471,-0.41834608,-0.049837884,3.0102975,-0.98880529,-0.34727651,0.12720238,3.0565276,-0.51921022,-0.17920405,0.14928219,3.2810359,27.183674,11.851653,5.6268253,20.841215,9.0151606,4.2558908,5.0780239,6,0,1,1,4.7030001,-5.9429002,14.464297,0,1,34,0,6,8,3,0,0,2.269681,-2.269681,0.058548607,0.1532557,246.66309,68.776871,9.0208454,0,0,0,0,130.63594,12.254904,0,0,11.908636,11.365152,2.503756,0.94772661,0.34203693,0.052273408,0.052273408,0.6579631,0,467.35165,168.6684,25.777544,25.777544,324.46082,0,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,493.12921,0,0,0,493.12921,0,9,0,6,0,0,0.7027027,5.3385401,17.248516,36.695374,13.102986,110.63747,5.9423227,35.383869,0,150.15085,37.736813,92.369064,14.8491,0,62.655373,15.369646,15.167719,14.947698,178.45346,110.63747,102.0359,44.73,0.33281484,6.3923173,3.9639151,10.090516,493.12921,702.59741,13.868908,0,0,0,455.05923,0,13.868908,499.634,4854,68,206
